"voting_id","voting_body_key","voting_external_id","voting_date","voting_external_alternative_id","voting_affair_external_id","voting_affair_number","voting_title_de","voting_title_fr","voting_title_it","voting_url_de","voting_url_fr","voting_url_it","voting_type_de","voting_type_fr","voting_type_it","voting_meaning_of_yes_de","voting_meaning_of_yes_fr","voting_meaning_of_yes_it","voting_meaning_of_no_de","voting_meaning_of_no_fr","voting_meaning_of_no_it","voting_results_yes","voting_results_no","voting_results_abstention","voting_results_absent","voting_results_string","voting_affair_title_de","voting_affair_title_fr","voting_affair_title_it","voting_decision","voting_meeting_parent_type","voting_meeting_parent_external_id","voting_council_external_id","voting_updated_local","voting_updated_external","voting_created_local"
142371,"GE","030105_AN-M02953","2023-10-12 21:18:00",NULL,"M 2953","M 2953",NULL,"M 2953, vote nominal : prise en considération",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030105/AN-M02953.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,65,32,0,NULL,NULL,NULL,"La création d'une caisse maladie cantonale publique",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:51.621211"
142331,"GE","030105_AN-M02844A","2023-10-12 18:51:00",NULL,"M 2844","M 2844",NULL,"M 2844-A, vote nominal : prise en considération",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030105/AN-M02844A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13,67,0,NULL,NULL,NULL,"Ne pas se laisser dépasser par les nouveaux moyens de transport à assistance électrique",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:51.621211"
142322,"GE","030105_AN-M02830A","2023-10-12 18:37:00",NULL,"M 2830","M 2830",NULL,"M 2830-A, vote nominal : prise en considération",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030105/AN-M02830A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31,56,0,NULL,NULL,NULL,"Le 30 km/h, ça roule !",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:51.621211"
142310,"GE","030104_AN-M02806A","2023-09-22 19:51:00",NULL,"M 2806","M 2806",NULL,"M 2806-A, vote nominal : prise en considération",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030104/AN-M02806A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,67,14,0,NULL,NULL,NULL,"Relançons le « Grand Genève » et le transfert modal par des parkings relais (P+R) en France voisine",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:51.621211"
142307,"GE","030104_AN-M02802A","2023-09-22 19:24:00",NULL,"M 2802","M 2802",NULL,"M 2802-A, vote nominal : prise en considération",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030104/AN-M02802A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27,55,0,NULL,NULL,NULL,"Pour un aménagement cyclable fonctionnel sur le pont du Mont-Blanc, bouclons le U cyclable bidirectionnel autour de la rade !",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:51.621211"
142300,"GE","030104_AN-M02775A","2023-09-22 19:06:00",NULL,"M 2775","M 2775",NULL,"M 2775-A, vote nominal : prise en considération",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030104/AN-M02775A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,61,31,0,NULL,NULL,NULL,"Stop aux velléités étatiques anti-deux-roues motorisés !",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:51.621211"
142280,"GE","030104_AN-M02720A","2023-09-22 18:28:00",NULL,"M 2720","M 2720",NULL,"M 2720-A, vote nominal : prise en considération",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030104/AN-M02720A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,39,37,2,NULL,NULL,NULL,"Respect des lois et règlements aux HUG",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:51.298112"
142279,"GE","030104_AN-M02717A","2023-09-22 17:59:00",NULL,"M 2717","M 2717",NULL,"M 2717-A, vote nominal : prise en considération",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030104/AN-M02717A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30,52,1,NULL,NULL,NULL,"Prime COVID",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:51.298112"
142272,"GE","030104_AN-M02690A","2023-09-22 17:32:00",NULL,"M 2690","M 2690",NULL,"M 2690-A, vote nominal : prise en considération",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030104/AN-M02690A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28,47,1,NULL,NULL,NULL,"Stop aux bruits excessifs et stop aux mesures d'allègement à outrance !",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:51.298112"
142268,"GE","030104_AN-M02674A","2023-09-22 17:15:00",NULL,"M 2674","M 2674",NULL,"M 2674-A, vote nominal : prise en considération",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030104/AN-M02674A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,54,24,6,NULL,NULL,NULL,"Cantine sans plastique : une question de santé publique",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:51.298112"
142251,"GE","030104_AN-M02613A","2023-09-22 16:48:00",NULL,"M 2613","M 2613",NULL,"M 2613-A, vote nominal : prise en considération",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030104/AN-M02613A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,33,63,0,NULL,NULL,NULL,"Favorisons la mobilité piétonne, régulons les feux !",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:51.298112"
142243,"GE","030104_AN-M02601A","2023-09-22 16:27:00",NULL,"M 2601","M 2601",NULL,"M 2601-A, vote nominal : prise en considération",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030104/AN-M02601A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,61,25,0,NULL,NULL,NULL,"Remplacement du personnel absent des HUG",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:51.298112"
142295,"GE","030104_AN-M02762","2023-09-22 15:17:00",NULL,"M 2762","M 2762",NULL,"M 2762, vote nominal : prise en considération",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030104/AN-M02762.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30,57,3,NULL,NULL,NULL,"Un développement cohérent des places de stationnement avec bornes de recharge",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:51.621211"
142357,"GE","030104_AN-M02904A","2023-09-22 14:20:00",NULL,"M 2904","M 2904",NULL,"M 2904-A, vote nominal : refus et renvoi au CE",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030104/AN-M02904A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,44,43,1,NULL,NULL,NULL,"Une reconnaissance et une revalorisation de la fonction d'assistant et assistante en soins et santé communautaire - ASSC",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:51.621211"
142498,"GE","030104_AN-PL12593C","2023-09-21 22:54:00",NULL,"PL 12593","PL 12593",NULL,"PL 12593-C, vote nominal : 3e débat",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030104/AN-PL12593C.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,55,42,0,NULL,NULL,NULL,"Modifiant la loi sur l'énergie (LEn) (L 2 30) (Pour un abaissement des seuils IDC)",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.050752"
142656,"GE","030104_AN-PL13348","2023-09-21 22:00:00",NULL,"PL 13348","PL 13348",NULL,"PL 13348, vote nominal : 3e débat",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030104/AN-PL13348.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,85,0,3,NULL,NULL,NULL,"Sur l'arborisation, la végétalisation, la mobilité douce et les transports publics dans l'aire urbaine (Contreprojet à l'IN 182)",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.393472"
142191,"GE","030104_AN-IN00187B-2","2023-09-21 21:40:00",NULL,"IN 187","IN 187",NULL,"IN 187-B, vote nominal : principe d'un contreprojet",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030104/AN-IN00187B-2.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,63,33,0,NULL,NULL,NULL,"Initiative populaire cantonale 187 « j'y vis, j'y paie ! »",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:51.298112"
142190,"GE","030104_AN-IN00187B-1","2023-09-21 21:39:00",NULL,"IN 187","IN 187",NULL,"IN 187-B, vote nominal : prise en considération",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030104/AN-IN00187B-1.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,32,63,0,NULL,NULL,NULL,"Initiative populaire cantonale 187 « j'y vis, j'y paie ! »",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:51.298112"
142784,"GE","030104_AN-R00888A","2023-09-21 18:57:00",NULL,"R 888","R 888",NULL,"R 888-A, vote nominal : prise en considération",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030104/AN-R00888A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,48,45,0,NULL,NULL,NULL,"Une politique fédérale cohérente en matière de santé sexuelle et de santé reproductive (Résolution du Grand Conseil genevois à l'Assemblée fédérale exerçant le droit d'initiative cantonale)",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.718565"
142234,"GE","030104_AN-M02568A","2023-09-21 18:56:00",NULL,"M 2568","M 2568",NULL,"M 2568-A, vote nominal : prise en considération",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030104/AN-M02568A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,83,10,0,NULL,NULL,NULL,"Une politique de santé publique progressiste en matière de santé sexuelle et de santé reproductive",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:51.298112"
142636,"GE","030104_AN-PL13292A","2023-09-21 18:14:00",NULL,"PL 13292","PL 13292",NULL,"PL 13292-A, vote nominal : 3e débat",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030104/AN-PL13292A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,64,33,0,NULL,NULL,NULL,"Modifiant la loi portant règlement du Grand Conseil de la République et canton de Genève (LRGC) (B 1 01) (Commission sur le personnel de l'Etat)",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.393472"
142606,"GE","030104_AN-PL13181Aodj","2023-09-21 17:09:00",NULL,"PL 13181","PL 13181",NULL,"PL 13181-A, vote nominal : urgence",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030104/AN-PL13181Aodj.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,33,60,0,NULL,NULL,NULL,"Instituant une allocation conjoncturelle de fin de mois",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.393472"
142220,"GE","030103_AN-M02517A","2023-09-01 18:40:00",NULL,"M 2517","M 2517",NULL,"M 2517-A, vote nominal : prise en considération",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030103/AN-M02517A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,77,0,1,NULL,NULL,NULL,"La création d'un registre cantonal des implants",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:51.298112"
142585,"GE","030103_AN-PL13122A","2023-09-01 18:23:00",NULL,"PL 13122","PL 13122",NULL,"PL 13122-A, vote nominal : 3e débat",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030103/AN-PL13122A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,33,1,54,NULL,NULL,NULL,"Approuvant le rapport de gestion des Hôpitaux universitaires de Genève pour l'année 2021",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.050752"
142505,"GE","030103_AN-PL12698A","2023-09-01 16:35:00",NULL,"PL 12698","PL 12698",NULL,"PL 12698-A, vote nominal : 3e débat",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030103/AN-PL12698A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,79,5,2,NULL,NULL,NULL,"Modifiant la loi sur la santé (LS) (K 1 03)",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.050752"
142491,"GE","030103_AN-PL12530B","2023-09-01 16:15:00",NULL,"PL 12530","PL 12530",NULL,"PL 12530-B, vote nominal : 3e débat",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030103/AN-PL12530B.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,48,33,3,NULL,NULL,NULL,"Modifiant la loi sur la santé (LS - K 1 03)",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.050752"
142479,"GE","030103_AN-PL12328B","2023-09-01 16:01:00",NULL,"PL 12328","PL 12328",NULL,"PL 12328-B, vote nominal : 3e débat",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030103/AN-PL12328B.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,64,0,17,NULL,NULL,NULL,"Approuvant le rapport de gestion des Hôpitaux universitaires de Genève pour l'année 2017",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.050752"
142465,"GE","030103_AN-PL11835A","2023-09-01 15:40:00",NULL,"PL 11835","PL 11835",NULL,"PL 11835-A, vote nominal : 3e débat",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030103/AN-PL11835A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,55,29,1,NULL,NULL,NULL,"Modifiant la loi sur les établissements publics médicaux (LEPM) (K 2 05) (Pour un centre public d'expertises médicales)",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.050752"
142344,"GE","030103_AN-M02880A","2023-09-01 15:01:00",NULL,"M 2880","M 2880",NULL,"M 2880-A, vote nominal : prise en considération",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030103/AN-M02880A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,65,10,NULL,NULL,NULL,"Que l'expression démocratique à Genève ne soit pas condamnée à souffrir de COVID long",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:51.621211"
142823,"GE","030103_AN-RD01533","2023-09-01 14:48:00",NULL,"RD 1533","RD 1533",NULL,"RD 1533, vote nominal : approbation",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030103/AN-RD01533.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86,0,1,NULL,NULL,NULL,"Rapport annuel de la commission des visiteurs officiels du Grand Conseil (5e année de législature 2018-2023)",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.718565"
142435,"GE","030103_AN-P02164A","2023-09-01 14:17:00",NULL,"P 2164","P 2164",NULL,"P 2164-A, vote nominal : renvoi au Conseil d'Etat",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030103/AN-P02164A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,56,20,0,NULL,NULL,NULL,"Pour que les tractations de cession de terrain entre la commune de Carouge et l'Etat de Genève aboutissent, pour que l'aménagement du quartier de la Tambourine puisse enfin démarrer",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:51.621211"
142431,"GE","030103_AN-P02160A","2023-09-01 12:02:00",NULL,"P 2160","P 2160",NULL,"P 2160-A, vote nominal : renvoi au Conseil d'Etat",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030103/AN-P02160A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,45,35,2,NULL,NULL,NULL,"Pour le maintien d'une production hydroélectrique locale et renouvelable sur la Versoix jusqu'en 2060",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:51.621211"
142436,"GE","030103_AN-P02169A","2023-09-01 11:40:00",NULL,"P 2169","P 2169",NULL,"P 2169-A, vote nominal : renvoi au Conseil d'Etat",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030103/AN-P02169A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,85,0,0,NULL,NULL,NULL,"2013-2023 : 10 ANS de deal autour des écoles des Pâquis, ça suffit !",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:51.621211"
142424,"GE","030103_AN-P02149A","2023-09-01 11:21:00",NULL,"P 2149","P 2149",NULL,"P 2149-A, vote nominal : renvoi au Conseil d'Etat",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030103/AN-P02149A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,48,37,0,NULL,NULL,NULL,"Non au parking payant pour les deux-roues motorisés !",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:51.621211"
142319,"GE","030103_AN-M02824A","2023-09-01 10:54:00",NULL,"M 2824","M 2824",NULL,"M 2824-A, vote nominal : prise en considération",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030103/AN-M02824A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,53,32,9,NULL,NULL,NULL,"Généralisation du 30 km/h : pour une solution raisonnable dans la lutte contre le bruit routier, ne mettons pas en oeuvre un plan qui ne tient pas compte des différents usagers et de l'ensemble des facteurs liés à la circulation !",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:51.621211"
142318,"GE","030103_AN-M02823A","2023-09-01 10:54:00",NULL,"M 2823","M 2823",NULL,"M 2823-A, vote nominal : prise en considération",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030103/AN-M02823A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52,31,9,NULL,NULL,NULL,"Stop aux 30 km/h anarchiques sur le réseau routier !",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:51.621211"
142303,"GE","030103_AN-M02790A","2023-09-01 10:53:00",NULL,"M 2790","M 2790",NULL,"M 2790-A, vote nominal : prise en considération",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030103/AN-M02790A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50,31,9,NULL,NULL,NULL,"Limitons les bouchons au centre-ville, pas la fluidité du trafic !",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:51.621211"
142614,"GE","030103_AN-PL13205A","2023-09-01 08:46:00",NULL,"PL 13205","PL 13205",NULL,"PL 13205-A, vote nominal : 3e débat",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030103/AN-PL13205A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88,0,0,NULL,NULL,NULL,"Modifiant la loi sur la gestion administrative et financière de l'Etat (LGAF) (D 1 05) (Pour que le Conseil d'Etat assume ses responsabilités en matière budgétaire)",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.393472"
142631,"GE","030103_AN-PL13287A","2023-08-31 22:19:00",NULL,"PL 13287","PL 13287",NULL,"PL 13287-A, vote nominal : 3e débat",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030103/AN-PL13287A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71,6,0,NULL,NULL,NULL,"Approuvant les états financiers consolidés de l'Etat de Genève pour l'année 2022",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.393472"
142630,"GE","030103_AN-PL13286A","2023-08-31 22:17:00",NULL,"PL 13286","PL 13286",NULL,"PL 13286-A, vote nominal : 3e débat",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030103/AN-PL13286A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,69,6,0,NULL,NULL,NULL,"Approuvant les états financiers individuels de l'Etat de Genève pour l'année 2022",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.393472"
142651,"GE","030103_AN-PL13313A","2023-08-31 22:12:00",NULL,"PL 13313","PL 13313",NULL,"PL 13313-A, vote nominal : 3e débat",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030103/AN-PL13313A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,68,1,0,NULL,NULL,NULL,"Approuvant les états financiers individuels des Fondations immobilières de droit public (FIDP) pour l'année 2022 :",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.393472"
142650,"GE","030103_AN-PL13311A","2023-08-31 22:10:00",NULL,"PL 13311","PL 13311",NULL,"PL 13311-A, vote nominal : 3e débat",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030103/AN-PL13311A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,53,4,12,NULL,NULL,NULL,"Approuvant les états financiers consolidés de la Fondation Praille-Acacias-Vernets (FPAV) pour l'année 2022",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.393472"
142649,"GE","030103_AN-PL13309A","2023-08-31 22:06:00",NULL,"PL 13309","PL 13309",NULL,"PL 13309-A, vote nominal : 3e débat",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030103/AN-PL13309A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,68,1,0,NULL,NULL,NULL,"Approuvant les états financiers consolidés de la Fondation pour la promotion du logement bon marché et de l'habitat coopératif (FPLC) pour l'année 2022",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.393472"
142634,"GE","030103_AN-PL13290A","2023-08-31 22:05:00",NULL,"PL 13290","PL 13290",NULL,"PL 13290-A, vote nominal : 3e débat",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030103/AN-PL13290A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,66,1,0,NULL,NULL,NULL,"Approuvant les états financiers individuels de la Fondation pour les terrains industriels de Genève (FTI) pour l'année 2022",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.393472"
142648,"GE","030103_AN-PL13307A","2023-08-31 22:04:00",NULL,"PL 13307","PL 13307",NULL,"PL 13307-A, vote nominal : 3e débat",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030103/AN-PL13307A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50,18,1,NULL,NULL,NULL,"Approuvant le rapport de gestion de la Fondation des parkings pour l'année 2022",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.393472"
142647,"GE","030103_AN-PL13306A","2023-08-31 22:03:00",NULL,"PL 13306","PL 13306",NULL,"PL 13306-A, vote nominal : 3e débat",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030103/AN-PL13306A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,63,2,2,NULL,NULL,NULL,"Approuvant les états financiers consolidés de la Fondation des parkings pour l'année 2022",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.393472"
142633,"GE","030103_AN-PL13289A","2023-08-31 21:59:00",NULL,"PL 13289","PL 13289",NULL,"PL 13289-A, vote nominal : 3e débat",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030103/AN-PL13289A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,76,1,0,NULL,NULL,NULL,"Approuvant les états financiers individuels des Etablissements publics pour l'intégration pour l'année 2022",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.393472"
142646,"GE","030103_AN-PL13304A","2023-08-31 21:57:00",NULL,"PL 13304","PL 13304",NULL,"PL 13304-A, vote nominal : 3e débat",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030103/AN-PL13304A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,79,1,0,NULL,NULL,NULL,"Approuvant les états financiers individuels de l'Institution genevoise de maintien à domicile (IMAD) pour l'année 2022",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.393472"
142632,"GE","030103_AN-PL13288A","2023-08-31 21:56:00",NULL,"PL 13288","PL 13288",NULL,"PL 13288-A, vote nominal : 3e débat",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030103/AN-PL13288A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,76,2,0,NULL,NULL,NULL,"Approuvant les états financiers individuels de l'Hospice général pour l'année 2022",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.393472"
142645,"GE","030103_AN-PL13303A","2023-08-31 21:55:00",NULL,"PL 13303","PL 13303",NULL,"PL 13303-A, vote nominal : 3e débat",NULL,NULL,"https://ge.ch/grandconseil/data/odj/030103/AN-PL13303A.pdf",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71,11,0,NULL,NULL,NULL,"Approuvant le rapport de gestion de l'Université de Genève pour l'année 2022",NULL,NULL,NULL,NULL,NULL,"2025-02-26 01:15:49.763",NULL,"2025-02-26 01:15:52.393472"
